hydrogen production,forward bid
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.65686274509804
1.0,8.705882352941176
1.0,8.65686274509804
1.0,8.509803921568627
1.0,8.264705882352942
1.0,8.607843137254902
1.0,8.607843137254902
1.0,7.921568627450981
1.0,7.03921568627451
1.0,6.058823529411765
1.0,10.000000002702663
1.0,10.000000001680034
0.0,10.0
0.0,7.8921568627450975
0.0,6.2254901960784315
1.0,5.078431372549019
1.0,3.362745098039216
1.0,2.382352941176471
1.0,-1.0
1.0,-1.0
1.0,-0.9999999999999998
1.0,-1.0
1.0,-1.0
1.0,-1.0
1.0,-1.0
5.551115123125783e-17,-1.0000000010956742
0.0,-1.0000000014243764
0.0,-1.0000000009495842
0.0,3.088235294117647
0.0,4.509803921568627
0.0,5.049019607843137
0.0,8.431372549019608
1.0,8.607843137254902
1.0,8.558823529411764
1.0,8.558823529411764
1.0,10.00000000164351
0.0,10.0
0.0,10.0
1.0,8.803921568627452
1.0,8.509803921568627
1.0,8.754901960784313
1.0,10.000000001095673
1.0,7.578431372549019
1.0,3.6078431372549016
1.0,1.2058823529411762
1.0,3.4607843137254903
1.0,3.7058823529411757
1.0,4.441176470588235
1.0,3.166666666666667
1.0,7.480392156862745
0.0,-1.0000000023374374
0.0,-1.0
1.1102230246251565e-16,-1.000000001680033
0.0,-1.0000000017896005
1.0,5.176470588235294
1.0,7.774509803921568
1.0,8.215686274509805
1.0,5.323529411764706
1.0,3.6568627450980387
0.0,4.607843137254902
0.0,8.137254901960784
0.0,9.068627450980392
1.0,6.205882352941177
1.0,5.078431372549019
0.0,6.2254901960784315
0.0,8.03921568627451
1.0,6.352941176470589
1.0,4.980392156862745
1.0,10.00000000208178
1.0,4.53921568627451
1.0,4.098039215686274
1.0,2.333333333333333
1.0,1.84313725490196
1.0,1.009803921568627
1.0,-0.06862745098039302
1.0,1.2058823529411762
1.0,2.725490196078431
1.0,4.3921568627450975
1.0,7.03921568627451
1.0,8.019607843137257
1.0,10.000000001387853
1.0,8.65686274509804
1.0,8.803921568627452
1.0,10.00000000241048
1.0,10.00000000241048
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.901960784313726
1.0,10.00000000241048
1.0,8.852941176470587
1.0,8.803921568627452
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,10.00000000241048
1.0,8.803921568627452
1.0,8.803921568627452
1.0,8.754901960784313
1.0,8.705882352941176
1.0,8.558823529411764
1.0,8.313725490196079
1.0,10.000000001424375
1.0,8.313725490196079
1.0,8.607843137254902
1.0,8.705882352941176
1.0,8.754901960784313
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.803921568627452
1.0,8.313725490196079
1.0,4.3921568627450975
1.0,5.862745098039216
1.0,10.000000001606988
1.0,10.000000001022627
1.0,10.000000002008736
1.0,6.254901960784314
1.0,4.196078431372549
0.0,10.0
0.0,3.627450980392157
0.0,-1.000000002702662
0.0,3.333333333333333
0.0,3.5784313725490193
0.0,4.313725490196078
0.0,3.627450980392157
0.0,3.92156862745098
0.0,-1.0000000026661393
0.0,-1.000000002629617
0.0,4.509803921568627
0.0,4.509803921568627
1.0,5.2745098039215685
1.0,7.578431372549019
1.0,8.509803921568627
1.0,8.754901960784313
1.0,10.000000001095673
1.0,8.705882352941176
1.0,10.00000000241048
1.0,10.00000000241048
1.0,10.00000000241048
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,10.00000000241048
1.0,8.068627450980392
1.0,7.186274509803921
1.0,3.117647058823529
1.0,6.941176470588235
1.0,8.46078431372549
1.0,8.852941176470587
1.0,10.00000000241048
1.0,10.00000000241048
1.0,10.00000000241048
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,10.00000000241048
1.0,8.803921568627452
1.0,10.000000001095673
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.705882352941176
1.0,8.607843137254902
1.0,8.019607843137257
1.0,6.450980392156863
1.0,7.480392156862745
1.0,8.166666666666666
1.0,8.705882352941176
1.0,10.00000000193569
1.0,7.8235294117647065
1.0,10.0000000017896
1.0,7.088235294117647
1.0,10.000000002008736
1.0,7.774509803921568
1.0,5.323529411764706
1.0,2.970588235294117
1.0,3.7058823529411757
1.0,10.000000002447004
1.0,3.019607843137255
1.0,1.9411764705882346
1.0,1.6960784313725488
1.0,3.215686274509804
0.0,8.088235294117647
0.0,7.450980392156863
0.0,6.078431372549019
1.0,4.931372549019608
1.0,5.862745098039216
1.0,5.715686274509803
1.0,7.088235294117647
1.0,8.019607843137257
1.0,6.5
1.0,6.009803921568627
1.0,6.058823529411765
1.0,7.137254901960784
1.0,6.794117647058823
1.0,7.137254901960784
1.0,7.480392156862745
1.0,7.137254901960784
1.0,10.00000000222787
1.0,6.8431372549019605
1.0,5.96078431372549
1.0,4.735294117647058
1.0,4.0
1.0,6.205882352941177
1.0,5.715686274509803
1.0,3.803921568627451
1.0,4.294117647058823
0.0,4.166666666666667
0.0,5.245098039215686
0.0,10.0
1.0,10.00000000208178
1.0,7.088235294117647
1.0,10.00000000266614
1.0,5.813725490196079
1.0,5.029411764705882
1.0,7.03921568627451
1.0,8.166666666666666
1.0,8.264705882352942
1.0,10.000000001095673
1.0,10.000000001095673
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.705882352941176
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.607843137254902
1.0,8.607843137254902
1.0,8.607843137254902
1.0,8.019607843137257
1.0,7.382352941176471
1.0,6.990196078431373
1.0,6.1568627450980395
1.0,10.0000000017896
1.0,10.000000001059151
1.0,10.0
1.0,3.5098039215686345
1.0,3.46078431372549
1.0,3.215686274509804
1.0,2.284313725490196
1.0,2.5294117647058822
1.0,2.431372549019608
1.0,2.186274509803921
1.0,-1.0
1.0,-1.0
1.0,2.186274509803921
1.0,-0.9999999999999947
1.0,-0.9999999999999996
1.0,-0.9999999999999987
1.0,-1.0
1.0,-1.0
1.0,0.07843137254901889
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
1.0,-0.9999999999999996
1.0,-1.0
1.0,-1.0
1.0,-0.9999999999999996
1.0,-1.0
1.0,-1.0
1.0,-0.9999999999999996
1.0,-1.0
0.0,1.8137254901960782
0.0,2.450980392156862
0.0,3.186274509803921
0.0,3.431372549019608
4.440892098500626e-16,3.7254901960784306
0.0,4.901960784313725
0.0,6.862745098039216
0.0,6.519607843137255
0.0,6.176470588235294
0.0,10.0
8.881784197001252e-16,7.0588235294117645
0.0,10.0
0.0,8.431372549019608
1.0,10.000000001132197
1.0,10.000000001132197
1.0,8.264705882352942
1.0,10.00000000222787
1.0,7.872549019607842
1.0,8.264705882352942
1.0,8.803921568627452
1.0,8.558823529411764
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.803921568627452
1.0,8.803921568627452
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.705882352941176
1.0,8.803921568627452
1.0,8.852941176470587
1.0,10.00000000241048
1.0,8.852941176470587
1.0,8.803921568627452
0.0,9.607843137254902
0.0,9.509803921568627
0.0,9.803921568627452
1.0,8.803921568627452
1.0,8.705882352941176
1.0,10.00000000193569
1.0,8.754901960784313
1.0,8.901960784313726
1.0,8.901960784313726
1.0,10.0
1.0,8.558823529411764
1.0,8.313725490196079
1.0,7.284313725490198
1.0,10.0
1.0,8.117647058823538
0.0,8.970588235294121
3.552713678800501e-15,8.67647058823529
0.0,6.421568627450984
4.440892098500626e-15,5.196078431372545
0.0,4.068627450980392
0.0,2.598039215686274
0.0,1.3725490196078463
2.220446049250313e-16,1.4215686274509798
0.0,1.5196078431372557
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
1.0,-0.9999999999999993
1.0,-1.0
1.0,-1.0
1.0,-1.0
1.0,-1.0
1.0,-0.9999999999999996
4.440892098500626e-16,3.137254901960784
0.0,4.068627450980392
0.0,4.117647058823529
0.0,4.705882352941176
4.440892098500626e-16,3.7254901960784306
0.0,4.313725490196078
0.0,10.0
0.0,6.666666666666666
0.0,5.588235294117647
0.0,4.607843137254902
0.0,4.46078431372549
0.0,4.901960784313725
0.0,5.0
1.0,3.264705882352941
1.0,10.000000001278286
1.0,3.5588235294117645
1.0,10.000000001059151
1.0,10.000000001059151
1.0,3.068627450980392
1.0,-1.0
1.0,2.333333333333333
1.0,2.872549019607843
1.0,3.754901960784313
1.0,3.950980392156863
1.0,10.000000001278286
1.0,4.931372549019608
1.0,5.2254901960784315
1.0,3.950980392156863
1.0,3.5588235294117645
1.0,4.3921568627450975
1.0,4.53921568627451
1.0,6.254901960784314
1.0,6.549019607843137
1.0,6.549019607843137
1.0,6.352941176470589
1.0,6.696078431372549
1.0,7.235294117647058
1.0,10.00000000193569
1.0,8.411764705882351
1.0,7.921568627450981
1.0,8.019607843137257
1.0,7.970588235294118
1.0,10.00000000222787
1.0,10.000000002264393
1.0,8.215686274509805
1.0,7.774509803921568
1.0,6.794117647058823
1.0,6.058823529411765
1.0,5.96078431372549
1.0,5.666666666666666
1.0,6.5
0.0,6.764705882352942
0.0,10.0
1.0,4.294117647058823
1.0,3.166666666666667
1.0,3.852941176470588
1.0,3.264705882352941
1.0,1.8921568627450975
1.0,1.9901960784313717
0.0,2.84313725490196
1.0,2.480392156862745
1.0,1.450980392156862
1.0,1.84313725490196
1.0,2.0392156862745088
1.0,2.088235294117647
1.0,2.725490196078431
1.0,2.92156862745098
1.0,2.431372549019608
1.0,1.5
1.0,1.7450980392156858
1.0,2.235294117647059
1.0,3.5098039215686274
1.0,4.0
1.0,3.264705882352941
1.0,3.117647058823529
1.0,4.3921568627450975
1.0,3.117647058823529
1.0,2.774509803921568
1.0,3.754901960784313
1.0,4.441176470588235
1.0,2.627450980392157
1.0,4.196078431372549
1.0,5.078431372549019
1.0,4.53921568627451
1.0,3.068627450980392
1.0,2.5784313725490193
1.0,3.803921568627451
1.0,4.3921568627450975
1.0,10.000000001059151
1.0,3.5098039215686274
1.0,3.4117647058823533
1.0,3.362745098039216
1.0,2.382352941176471
1.0,3.264705882352941
1.0,4.53921568627451
1.0,5.519607843137255
1.0,10.0
1.0,6.696078431372549
1.0,7.774509803921568
1.0,10.000000002264393
1.0,8.705882352941176
1.0,8.803921568627452
1.0,8.558823529411764
1.0,7.284313725490197
1.0,4.588235294117647
1.0,5.372549019607843
1.0,5.666666666666666
1.0,6.549019607843137
1.0,7.186274509803921
1.0,10.000000001059151
1.0,3.215686274509804
1.0,4.245098039215686
1.0,5.470588235294118
1.0,3.754901960784313
1.0,2.627450980392157
1.0,2.627450980392157
1.0,3.117647058823529
1.0,5.078431372549019
1.0,10.000000001059151
1.0,3.803921568627451
1.0,6.1568627450980395
1.0,6.205882352941177
0.0,9.411764705882351
1.0,7.921568627450981
1.0,6.8431372549019605
1.0,7.284313725490197
1.0,6.8921568627450975
1.0,10.0000000017896
1.0,5.568627450980392
1.0,4.3921568627450975
1.0,0.7647058823529411
0.0,-1.000000002629617
0.0,10.0
1.0,2.92156862745098
1.0,5.078431372549019
1.0,6.205882352941177
1.0,5.176470588235294
1.0,8.313725490196079
1.0,8.411764705882351
1.0,8.754901960784313
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.950980392156865
1.0,8.852941176470587
1.0,8.607843137254902
1.0,8.803921568627452
1.0,8.117647058823529
1.0,8.803921568627452
1.0,8.411764705882351
1.0,6.745098039215686
1.0,8.754901960784313
1.0,8.558823529411764
1.0,8.803921568627452
1.0,8.65686274509804
1.0,8.950980392156865
1.0,8.803921568627452
1.0,8.803921568627452
1.0,8.754901960784313
1.0,10.000000002666141
1.0,9.0
1.0,8.705882352941176
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.509803921568627
1.0,8.754901960784313
1.0,10.000000002666141
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,8.803921568627452
1.0,8.607843137254902
1.0,6.941176470588235
1.0,6.1568627450980395
1.0,7.088235294117647
1.0,8.215686274509805
1.0,10.000000002666141
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,8.901960784313726
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,9.0
1.0,8.803921568627452
1.0,8.705882352941176
1.0,8.950980392156865
1.0,9.0
1.0,8.852941176470587
1.0,8.950980392156865
1.0,8.509803921568627
1.0,7.235294117647058
1.0,4.784313725490197
1.0,5.568627450980392
1.0,7.725490196078432
1.0,8.509803921568627
1.0,10.00000000164351
1.0,7.382352941176471
1.0,5.666666666666666
1.0,6.303921568627451
1.0,6.009803921568627
1.0,8.068627450980392
1.0,7.774509803921568
1.0,7.970588235294118
1.0,8.901960784313726
1.0,8.509803921568627
1.0,8.950980392156865
1.0,8.901960784313726
1.0,6.254901960784314
1.0,7.431372549019608
1.0,10.000000001424375
1.0,10.00000000120524
1.0,6.009803921568627
1.0,5.372549019607843
1.0,4.882352941176471
1.0,8.264705882352942
1.0,8.509803921568627
1.0,8.803921568627452
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,8.950980392156865
1.0,8.950980392156865
1.0,8.901960784313726
1.0,8.901960784313726
1.0,9.0
1.0,8.852941176470587
1.0,8.65686274509804
1.0,8.803921568627452
1.0,8.950980392156865
1.0,8.411764705882351
1.0,7.6764705882352935
1.0,6.794117647058823
1.0,3.852941176470588
1.0,3.019607843137255
1.0,2.382352941176471
0.0,-1.0000000010226286
0.0,-1.0000000010956742
0.0,3.333333333333333
1.0,-1.0
1.0,-0.9999999999999991
1.0,-1.0
1.0,-0.9999999999999996
1.0,-1.0
1.0,-1.0
1.0,0.5196078431372539
1.0,-0.019607843137255054
1.0,-0.264705882352942
1.0,-0.7058823529411771
1.0,-0.65686274509804
0.0,1.127450980392156
0.0,1.8137254901960782
0.0,2.84313725490196
0.0,10.0
1.0,4.931372549019608
1.0,6.352941176470589
1.0,6.8921568627450975
1.0,6.8431372549019605
1.0,10.000000001606988
1.0,7.137254901960784
0.0,9.509803921568627
0.0,10.0
1.0,8.950980392156865
1.0,9.0
1.0,8.362745098039216
1.0,10.000000002483526
1.0,6.990196078431373
1.0,10.0000000017896
1.0,4.53921568627451
1.0,5.421568627450981
1.0,5.862745098039216
1.0,5.96078431372549
1.0,10.0000000017896
1.0,10.000000001753078
1.0,7.774509803921568
1.0,7.480392156862745
1.0,6.745098039215686
1.0,3.6568627450980387
1.0,5.470588235294118
1.0,6.058823529411765
1.0,7.480392156862745
1.0,8.215686274509805
1.0,8.019607843137257
1.0,8.607843137254902
0.0,10.0
0.0,10.0
0.0,10.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,8.65686274509804
1.0,5.568627450980392
1.0,6.794117647058823
1.0,4.294117647058823
1.0,3.362745098039216
1.0,2.186274509803921
1.0,-1.0
0.0,-1.0000000025565727
1.0,-1.0
1.0,0.2745098039215681
1.0,-1.0
1.0,2.431372549019608
1.0,5.568627450980392
1.0,10.0000000017896
1.0,6.254901960784314
1.0,10.000000001753078
1.0,7.774509803921568
1.0,8.754901960784313
1.0,10.00000000241048
1.0,8.901960784313726
1.0,8.852941176470587
1.0,10.00000000241048
1.0,8.65686274509804
1.0,8.411764705882351
1.0,8.803921568627452
1.0,8.362745098039216
1.0,8.65686274509804
1.0,8.705882352941176
1.0,10.000000001387853
1.0,7.921568627450981
1.0,10.000000002702663
1.0,6.941176470588235
1.0,7.284313725490197
1.0,7.774509803921568
1.0,7.872549019607842
1.0,8.117647058823529
1.0,8.019607843137257
1.0,10.000000001753078
1.0,6.549019607843137
1.0,10.000000001826123
0.0,7.8921568627450975
0.0,8.627450980392158
1.0,6.745098039215686
1.0,6.254901960784314
0.0,6.519607843137255
0.0,5.441176470588235
1.0,2.235294117647059
1.0,-0.9999999999999996
1.0,-0.9999999999999991
1.0,-0.9999999999999993
1.0,-0.9999999999999996
1.0,-1.0
1.0,-1.0
0.0,-1.0
0.0,0.0
-0.0,0.0
0.0,-1.0
0.0,-1.0
0.0,0.39215686274509803
0.0,-1.0
1.0,-0.9999999999999991
1.0,-0.9999999999999994
1.0,-0.9999999999999996
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,4.019607843137255
1.0,3.4117647058823533
1.0,3.9509803921568625
1.0,5.372549019607851
1.0,6.303921568627451
1.0,5.911764705882353
1.0,5.617647058823529
1.0,5.911764705882353
1.0,6.401960784313726
1.0,3.7058823529411757
1.0,4.3431372549019605
1.0,5.519607843137255
1.0,6.794117647058823
1.0,7.137254901960784
1.0,6.303921568627451
1.0,4.931372549019608
1.0,4.980392156862745
1.0,3.852941176470588
1.0,2.872549019607843
1.0,-0.9999999999999991
1.0,-1.0
1.0,3.5098039215686274
1.0,6.058823529411765
1.0,8.313725490196079
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.705882352941176
1.0,8.509803921568627
1.0,7.921568627450981
1.0,7.529411764705882
1.0,7.774509803921568
1.0,8.411764705882351
1.0,7.6764705882352935
1.0,7.8235294117647065
1.0,8.607843137254902
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,9.0
1.0,7.480392156862745
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.65686274509804
1.0,8.705882352941176
1.0,8.65686274509804
1.0,10.000000001095673
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.852941176470587
1.0,7.921568627450981
1.0,7.480392156862745
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.803921568627452
1.0,8.607843137254902
1.0,8.019607843137257
1.0,8.019607843137257
1.0,8.803921568627452
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.754901960784313
1.0,8.754901960784313
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,10.00000000241048
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,10.00000000241048
1.0,8.803921568627452
1.0,8.803921568627452
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.852941176470587
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.754901960784313
1.0,8.901960784313726
1.0,8.803921568627452
1.0,10.00000000241048
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.852941176470587
1.0,10.00000000241048
1.0,8.65686274509804
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.754901960784313
1.0,8.705882352941176
1.0,8.509803921568627
1.0,8.362745098039216
0.0,9.65686274509804
0.0,10.0
0.0,4.803921568627451
0.0,4.313725490196078
0.0,10.0
0.0,4.362745098039216
0.0,4.068627450980392
0.0,4.607843137254902
0.0,5.931372549019608
0.0,5.3921568627450975
0.0,7.8431372549019605
0.0,6.470588235294118
0.0,9.019607843137257
0.0,9.411764705882351
0.0,8.137254901960784
0.0,7.254901960784314
1.0,3.901960784313725
1.0,2.872549019607843
1.0,-1.0
1.0,-1.0
1.0,-0.9999999999999996
1.0,-0.9999999999999993
1.0,-0.9999999999999996
0.0,-1.0
0.0,-1.0
0.0,-1.0
6.938893903907228e-17,0.09803921568627394
0.0,0.0
0.0,0.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-1.0
0.0,-0.0
0.0,-1.0
1.0,-0.9999999999999948
1.0,-1.0
1.0,1.5980392156862744
1.0,10.0
1.0,8.019607843137257
1.0,4.196078431372549
1.0,10.000000001278286
1.0,10.000000002045258
1.0,8.754901960784313
1.0,8.852941176470587
1.0,10.00000000241048
1.0,10.00000000241048
1.0,8.901960784313726
1.0,8.803921568627452
1.0,8.607843137254902
1.0,8.411764705882351
1.0,8.068627450980392
1.0,5.666666666666666
1.0,10.000000002702663
1.0,8.264705882352942
1.0,8.754901960784313
1.0,8.705882352941176
1.0,10.000000002666141
1.0,8.950980392156865
1.0,8.950980392156865
1.0,10.000000002666141
1.0,9.0
1.0,10.000000002666141
1.0,9.0
1.0,10.000000002666141
1.0,10.000000002666141
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,8.950980392156865
1.0,9.0
1.0,8.950980392156865
1.0,9.0
1.0,8.950980392156865
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,8.950980392156865
1.0,9.0
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,9.0
1.0,7.431372549019608
1.0,6.8921568627450975
1.0,5.470588235294118
1.0,5.323529411764706
1.0,9.0
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.950980392156865
1.0,8.950980392156865
1.0,8.950980392156865
1.0,8.950980392156865
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,8.950980392156865
1.0,8.950980392156865
1.0,9.0
1.0,9.0
1.0,9.0
1.0,8.950980392156865
1.0,8.950980392156865
1.0,8.950980392156865
1.0,7.529411764705882
1.0,8.558823529411764
1.0,8.950980392156865
1.0,8.803921568627452
1.0,8.901960784313726
1.0,8.65686274509804
1.0,8.068627450980392
1.0,10.00000000241048
1.0,8.558823529411764
1.0,8.803921568627452
1.0,10.000000001095673
1.0,8.46078431372549
1.0,8.803921568627452
1.0,10.000000002666141
1.0,8.950980392156865
1.0,10.00000000241048
1.0,8.950980392156865
1.0,10.000000002666141
1.0,9.0
1.0,8.950980392156865
1.0,9.0
1.0,8.950980392156865
1.0,10.000000002666141
1.0,10.000000002008736
1.0,8.754901960784313
0.0,9.607843137254902
1.0,7.431372549019608
1.0,7.284313725490197
1.0,8.754901960784313
1.0,8.803921568627452
1.0,7.333333333333334
1.0,7.921568627450981
1.0,8.901960784313726
1.0,8.901960784313726
1.0,8.950980392156865
1.0,9.0
1.0,8.803921568627452
1.0,8.803921568627452
0.0,9.901960784313726
0.0,9.46078431372549
0.0,9.509803921568627
0.0,9.607843137254902
1.0,8.754901960784313
1.0,8.852941176470587
1.0,10.00000000241048
1.0,10.000000001095673
1.0,6.1568627450980395
1.0,3.754901960784313
0.0,4.950980392156863
0.0,7.352941176470589
0.0,10.0
0.0,8.480392156862745
1.0,8.705882352941176
1.0,8.754901960784313
1.0,8.509803921568627
